userid,orderType
110102035860,0.0122730098665
110102073126,0.157917886972
110102073923,0.00705742975697
110102112525,0.0468394942582
110102116023,0.135483875871
110102116124,0.0252515599132
110102116228,0.065478771925
110102116324,0.106653288007
110102118961,0.0903098657727
110102118969,0.0142860086635
110102173725,0.201479569077
110102218067,0.00662014493719
110102233767,0.589053869247
110102235866,0.920212984085
110102271522,0.0887266248465
110102371027,0.0489630848169
110102416529,0.00909518636763
110102416629,0.841925740242
110102418265,0.0218390002847
110102435363,0.055468801409
110102435468,0.0249978862703
110102473227,0.0279091950506
110102473722,0.147156894207
110102473726,0.057015247643
110102473823,0.16665686667
110102516823,0.0735934749246
110102518364,0.0545825585723
110102571020,0.0316959246993
110102614469,0.0818596258759
110102616024,0.0409738533199
110102616427,0.999254763126
110102616924,0.0548982843757
110102618366,0.10779530555
110102618561,0.0121275251731
110102618764,0.16047000885
110102673627,0.0494403243065
110102712120,0.0290214624256
110102712123,0.110197380185
110102714366,0.122773036361
110102714469,0.0244382955134
110102716420,0.0563683062792
110102716620,0.50422167778
110102735360,0.915938615799
110102735561,0.0362137407064
110102773624,0.0591410957277
110102773927,0.138134285808
110102812625,0.0205300878733
110102816320,0.0585318766534
110102816325,0.0335926786065
110102816721,0.0246426220983
110102835465,0.0120777497068
110102835762,0.00668627303094
110102871220,0.0871357545257
110102871228,0.28907006979
110102873020,0.0250026062131
110102873026,0.119688294828
110102912126,0.0179307237267
110102912424,0.018990457058
110102916926,0.114713318646
110102918660,0.997794985771
110102933067,0.00656570121646
110102971021,0.167872771621
110102973320,0.0225380007178
110102973729,0.04775916785
110102973924,0.0394003950059
110103010728,0.117346361279
110103018267,0.993077039719
110103018466,0.320035517216
110103018561,0.0442113317549
110103035464,0.0483222976327
110103073525,0.0402054451406
110103112829,0.0242562890053
110103114566,0.142166629434
110103116221,0.0376218929887
110103118065,0.317222774029
110103118366,0.201124563813
110103118465,0.0881992280483
110103118869,0.0816479846835
110103171221,0.010583977215
110103171521,0.0587274134159
110103212425,0.387847572565
110103212522,0.0746781080961
110103216621,0.311144173145
110103218368,0.382217407227
110103218764,0.087736196816
110103233860,0.055103559047
110103235660,0.180455580354
110103273729,0.205912128091
110103273822,0.0281889792532
110103310263,0.0375937782228
110103314762,0.031398050487
110103316323,0.0506032407284
110103318065,0.0504740253091
110103318467,0.0287685152143
110103318469,0.0235615875572
110103333868,0.100411400199
110103373229,0.03227365762
110103373621,0.0859399810433
110103373624,0.0177591182292
110103410325,0.0637749955058
110103412220,0.998999893665
110103412325,0.725221216679
110103414068,0.267377763987
110103414663,0.0927423536777
110103414867,0.18443004787
110103433064,0.027366084978
110103433760,0.0187999624759
110103435260,0.0473924949765
110103471221,0.0507459565997
110103471227,0.0642140284181
110103510325,0.0580100901425
110103512423,0.280831247568
110103518066,0.0393456928432
110103518463,0.0463562346995
110103518661,0.15224699676
110103535467,0.104838214815
110103612126,0.176269412041
110103612224,0.111856944859
110103616126,0.00512729119509
110103616424,0.659952044487
110103616921,0.0382691398263
110103633864,0.193191796541
110103714268,0.0148866390809
110103714367,0.0266588721424
110103716621,0.0276008863002
110103716623,0.0303673762828
110103718268,0.0351605899632
110103718464,0.063486456871
110103735161,0.250994026661
110103735266,0.294264405966
110103735669,0.0250669214875
110103735767,0.411702334881
110103771527,0.0174522381276
110103773926,0.205451264977
110103814960,0.129177674651
110103816326,0.997667849064
110103816921,0.354190975428
110103835563,0.0291319563985
110103914964,0.0739544257522
110103918061,0.0587834045291
110103918664,0.0195826087147
110103933761,0.183819875121
110103935165,0.398142546415
110103935264,0.0443600825965
110103935763,0.0387288480997
110103971521,0.0429579131305
110103973129,0.144505739212
110104012523,0.00602570921183
110104014167,0.0387969389558
110104014560,0.0403964444995
110104016624,0.994903802872
110104071022,0.0339984372258
110104073426,0.0276288036257
110104073726,0.0124115524814
110104073929,0.0590862743556
110104112028,0.0460260510445
110104114567,0.748751759529
110104116822,0.138472422957
110104133069,0.0549617782235
110104135360,0.13857793808
110104173022,0.0672890841961
110104173024,0.360936701298
110104173321,0.0441471897066
110104173427,0.0500325709581
110104212326,0.153297588229
110104212427,0.0908459573984
110104212629,0.0621007867157
110104214166,0.0275450516492
110104214366,0.167527705431
110104214666,0.095635317266
110104216028,0.171833366156
110104218764,0.0524598620832
110104235568,0.712937176228
110104235863,0.99775069952
110104235960,0.117870822549
110104235969,0.0288294181228
110104273020,0.2296051085
110104312328,0.0775429755449
110104316720,0.0625667944551
110104318168,0.244879826903
110104333864,0.0705577805638
110104335264,0.251850992441
110104335761,0.10061070323
110104371525,0.0484416931868
110104373225,0.0287519115955
110104373524,0.0288017690182
110104373724,0.0488545335829
110104414562,0.248138010502
110104414566,0.0847350731492
110104414963,0.197288751602
110104416321,0.653285205364
110104416323,0.0205140393227
110104418063,0.40167042613
110104418861,0.0105013623834
110104433063,0.00668058125302
110104435869,0.169139817357
110104471220,0.244934931397
110104471527,0.00365087320097
110104473424,0.0713149756193
110104518869,0.203396841884
110104573525,0.427593678236
110104573729,0.424785405397
110104612025,0.477975398302
110104612521,0.0667310729623
110104614060,0.231258049607
110104616124,0.239632919431
110104618266,0.0718256905675
110104618763,0.00591422757134
110104633863,0.0806203484535
110104635166,0.0913297533989
110104635360,0.021183738485
110104635569,0.0503856800497
110104673129,0.996838092804
110104714167,0.450049698353
110104735161,0.00240119174123
110104735462,0.0416946262121
110104735661,0.04287064448
110104773629,0.0312007777393
110104812725,0.0720428079367
110104814967,0.0268555078655
110104816025,0.420594573021
110104835068,0.0275110919029
110104835468,0.413533657789
110104835964,0.994599223137
110104873422,0.0560321360826
110104912721,0.373816758394
110104914069,0.0288477744907
110104914661,0.0148200113326
110104918067,0.215466782451
110104918562,0.0271821264178
110104933763,0.294033795595
110104933868,0.305019646883
110104971226,0.0685311108828
110104971229,0.0447761416435
110104973125,0.0774057134986
110105016123,0.955803871155
110105016425,0.00110176019371
110105016520,0.306633532047
110105033069,0.185251176357
110105035869,0.0505601018667
110105071026,0.232735231519
110105116320,0.99834728241
110105116327,0.986085176468
110105116421,0.158705919981
110105116622,0.0191470105201
110105118463,0.104192942381
110105118562,0.0308497473598
110105133761,0.389609098434
110105135768,0.475082308054
110105135961,0.998568892479
110105171523,0.0152806546539
110105173724,0.0503759607673
110105212325,0.880637168884
110105214162,0.138675779104
110105216127,0.0142647922039
110105218765,0.448826938868
110105271522,0.0164591185749
110105273126,0.0521350800991
110105273323,0.010261205025
110105312921,0.0484255887568
110105318961,0.0367720499635
110105333063,0.00168047915213
110105333861,0.0041149193421
110105373820,0.0202691014856
110105373824,0.00316456332803
110105373928,0.107514344156
110105416728,0.00475119566545
110105418365,0.0494469292462
110105418761,0.189452156425
110105435864,0.998917460442
110105473220,0.0374012440443
110105473728,0.0813256725669
110105516120,0.0116118835285
110105516325,0.0018289637519
110105518360,0.862447202206
110105518964,0.17546056211
110105533763,0.214665949345
110105535563,0.114458069205
110105573723,0.496217817068
110105616123,0.0266784336418
110105618266,0.0460076518357
110105635360,0.129084050655
110105673022,0.0884135738015
110105673522,0.050153054297
110105716020,0.00359927047975
110105716421,0.990428924561
110105718969,0.0512793324888
110105733867,0.00887877494097
110105735160,0.187821939588
110105735568,0.0922254770994
110105771524,0.0767361968756
110105773122,0.00624773651361
110105816823,0.0200955867767
110105816928,0.00889894273132
110105818769,0.118523478508
110105916827,0.0319429636002
110105916924,0.0219876207411
110105918964,0.0751241743565
110105935863,0.0705605372787
110105971224,0.0520228557289
110105973521,0.0225433539599
110106016621,0.0138860195875
110106018065,0.0739354267716
110106018169,0.0469507575035
110106035466,0.0723970830441
110106035761,0.182375654578
110106116423,0.99895966053
110106135169,0.0233908928931
110106135863,0.0101981507614
110106173122,0.0221195966005
110106216329,0.0745365992188
110106233863,0.655519962311
110106235061,0.0242108143866
110106235164,0.122493132949
110106273429,0.20926849544
110106273920,0.660536825657
110106316028,0.0507746450603
110106318463,0.171520203352
110106335466,0.0699780285358
110106371527,0.037999805063
110106373122,0.53473252058
110106418266,0.374224334955
110106418668,0.0827151611447
110106435063,0.00941131822765
110106435464,0.101229250431
110106473321,0.476123154163
110106473428,0.00227431184612
110106518266,0.0322365239263
110106518269,0.0429225936532
110106535268,0.151751920581
110106573521,0.137678220868
110106573825,0.0965222716331
110106573929,0.0363669395447
110106616820,0.0527306683362
110106616920,0.184645861387
110106635765,0.00864841230214
110106673621,0.972145676613
110106712326,0.0164837762713
110106716229,0.0752027854323
110106716723,0.279397070408
110106735469,0.0880929306149
110106771021,0.0587916485965
110106773625,0.0299769639969
110106814260,0.445626735687
110106816924,0.164928108454
110106818263,0.111451543868
110106835662,0.0236783120781
110106873926,0.0436544083059
110106918869,0.00320673454553
110106935163,0.115294344723
110106935561,0.0809260010719
110106935968,0.275044590235
110107010961,0.992610633373
110107016529,0.114890478551
110107016728,0.959871709347
110107018363,0.0742097273469
110107018364,0.128187417984
110107018466,0.0192311927676
110107018560,0.0311830881983
110107035068,0.161813765764
110107073025,0.00684940302745
110107110861,0.0838299393654
110107112465,0.0515731610358
110107112962,0.0438114143908
110107114068,0.0225097835064
110107114367,0.890030920506
110107114560,0.260916829109
110107116827,0.0284268781543
110107118263,0.166798979044
110107118663,0.0541740618646
110107135269,0.859578192234
110107173822,0.0402478426695
110107212721,0.0490543693304
110107212823,0.878207564354
110107214066,0.144964575768
110107214667,0.0250254869461
110107216429,0.057805351913
110107218262,0.0547475405037
110107218663,0.0559738129377
110107235167,0.188931763172
110107235865,0.164779722691
110107273221,0.928467690945
110107273923,0.305887907743
110107312424,0.181209877133
110107312825,0.0235906261951
110107314261,0.0289417356253
110107314369,0.0096530020237
110107316522,0.0581845864654
110107316826,0.0669723451138
110107318769,0.0776927247643
110107373020,0.580657124519
110107373221,0.999596774578
110107410965,0.08528457582
110107412123,0.05840902403
110107412168,0.187805816531
110107412267,0.086929127574
110107414061,0.0374577566981
110107414662,0.00625149486586
110107416164,0.136091351509
110107418267,0.657076537609
110107418663,0.0524432323873
110107435466,0.0515872612596
110107435861,0.0147641133517
110107473024,0.00298151327297
110107473720,0.138985812664
110107514365,0.12153545022
110107516825,0.405561894178
110107518064,0.0203259289265
110107518068,0.0141793368384
110107533763,0.0201233569533
110107533862,0.866293549538
110107533865,0.102359876037
110107535163,0.230153098702
110107535965,0.780947208405
110107571022,0.114733755589
110107571226,0.0262031927705
110107612122,0.00723174680024
110107612322,0.263419598341
110107614069,0.00600862596184
110107614469,0.0174092389643
110107616423,0.171639025211
110107635268,0.00919588748366
110107635464,0.310889810324
110107714467,0.00980063155293
110107716426,0.0212953109294
110107733767,0.0275813564658
110107733863,0.0387920327485
110107771023,0.0504669100046
110107814766,0.0264750756323
110107814960,0.138760447502
110107816224,0.0228889808059
110107818563,0.144854202867
110107833862,0.099548086524
110107835263,0.0258941482753
110107873220,0.163004606962
110107873321,0.119458645582
110107873325,0.0138486046344
110107873724,0.772027313709
110107910566,0.0327776148915
110107910567,0.0173417888582
110107910663,0.08336301893
110107910968,0.343786239624
110107914260,0.0428244806826
110107914766,0.0338600687683
110107918466,0.254549324512
110107935369,0.21817407012
110107971229,0.0586103200912
110108014461,0.995916187763
110108018164,0.106353759766
110108035168,0.575329720974
110108071022,0.960888564587
110108071023,0.209609955549
110108073429,0.0244093295187
110108110163,0.941151440144
110108116628,0.0605990849435
110108116926,0.00470169587061
110108118160,0.256101369858
110108118263,0.0133586609736
110108133063,0.66116219759
110108133869,0.0571213662624
110108135164,0.0509273596108
110108135865,0.0194723922759
110108171525,0.0498895831406
110108173226,0.0306628998369
110108173321,0.307849228382
110108212823,0.0148109691218
110108216021,0.10254406184
110108216429,0.0128922555596
110108218268,0.0575614012778
110108233062,0.361566394567
110108233764,0.0331034958363
110108233765,0.0499832779169
110108314065,0.0705427080393
110108314860,0.091575756669
110108318660,0.0875072255731
110108318765,0.0269607156515
110108335063,0.0126643655822
110108335764,0.0544726289809
110108335866,0.860844731331
110108414560,0.0124920867383
110108416728,0.00564620923251
110108418566,0.0314873866737
110108418669,0.0232945661992
110108473625,0.0661573261023
110108514362,0.0336232334375
110108514365,0.0632699877024
110108514464,0.0621532462537
110108518169,0.999491930008
110108610069,0.496317774057
110108610369,0.0376097150147
110108610667,0.426395773888
110108610967,0.292427778244
110108614261,0.102421864867
110108614461,0.288441807032
110108635063,0.0823095217347
110108673027,0.00837441254407
110108673620,0.0719135254622
110108712120,0.616616487503
110108716220,0.327733755112
110108716225,0.916311860085
110108716625,0.100180193782
110108773024,0.811227679253
110108773522,0.000828049960546
110108773726,0.121902666986
110108814161,0.687197566032
110108818064,0.998065412045
110108835364,0.323331058025
110108871028,0.325139641762
110108871228,0.119925178587
110108873028,0.00357399205677
110108912326,0.185794249177
110108914162,0.0419940724969
110108918863,0.217580333352
110108971527,0.136754468083
110109014468,0.125482201576
110109018463,0.215604960918
110109035164,0.10204937309
110109035568,0.0568166226149
110109071522,0.0288032405078
110109112622,0.0200623311102
110109116021,0.811457335949
110109116829,0.117876283824
110109118562,0.0165263395756
110109118869,0.0131690362468
110109133067,0.0153211951256
110109135862,0.0250042732805
110109216125,0.0210791323334
110109216222,0.998429238796
110109216623,0.190687194467
110109218560,0.0121921114624
110109218564,0.880588650703
110109218764,0.0587232783437
110109218862,0.033183157444
110109218864,0.0129758631811
110109233762,0.0248290374875
110109233868,0.00414538150653
110109235866,0.0673616230488
110109273426,0.313044220209
110109273624,0.159725978971
110109273929,0.0717082694173
110109310125,0.0063762315549
110109312620,0.560536265373
110109316120,0.0258499141783
110109316523,0.0248019713908
110109335862,0.0676144137979
110109373320,0.0614511929452
110109373728,0.110821172595
110109418160,0.00648001255468
110109418163,0.0172425992787
110109433760,0.0494823381305
110109435467,0.00521116750315
110109516021,0.0401200763881
110109516928,0.0251770094037
110109518562,0.0231072921306
110109518664,0.0627911165357
110109535266,0.0927018150687
110109573221,0.226263910532
110109612026,0.0136859305203
110109612725,0.0385419167578
110109612920,0.218650579453
110109616529,0.0651824697852
110109618060,0.0337924398482
110109635368,0.0198626369238
110109635566,0.171196162701
110109712320,0.0782437473536
110109712521,0.0549262873828
110109712625,0.0448831319809
110109712723,0.00841872394085
110109716125,0.00976613443345
110109718167,0.0877617299557
110109718363,0.0126101868227
110109771223,0.491109400988
110109773226,0.0379059799016
110109773727,0.0552335642278
110109773920,0.0207605175674
110109810320,0.104963697493
110109814368,0.0344792790711
110109815327,0.0184925887734
110109816026,0.0496407933533
110109818068,0.024113483727
110109818864,0.441252738237
110109835066,0.0624993816018
110109835463,0.217704743147
110109871225,0.84309142828
110109871521,0.344657212496
110109910128,0.192207247019
110109910324,0.240356773138
110109916720,0.0553490705788
110109916827,0.557485997677
110109916929,0.704050779343
110109933764,0.183649763465
110109935563,0.00915112905204
110109973020,0.0412632711232
110109973122,0.118132263422
110109973421,0.0125692393631
110109973520,0.121710799634
110120010464,0.00576075445861
110120011260,0.0360597707331
110120012763,0.0491087958217
110120012967,0.222975507379
110120014167,0.0180578418076
110120014368,0.0930405631661
110120014561,0.116229429841
110120016364,0.0194753091782
110120017161,0.0916697755456
110120019167,0.0278569664806
110120019567,0.0039458903484
110120019662,0.0526505745947
110120035068,0.0197926592082
110120035666,0.266084253788
110120035968,0.297295808792
110120135260,0.0223353933543
110120135262,0.0612170733511
110120135969,0.495071709156
110120212560,0.0549230948091
110120212960,0.179461240768
110120216463,0.113640040159
110120219161,0.0207827612758
110120235269,0.0110649624839
110120235569,0.0621494613588
110120318261,0.152338847518
110120335869,0.000750951643568
110120435262,0.0892768353224
110120435767,0.129047453403
110120435964,0.0582823418081
110120435966,0.0673783421516
110120514166,0.205806404352
110120518163,0.0197779331356
110120518269,0.379987776279
110120535561,0.00481236679479
110120610260,0.0157817602158
110120614560,0.197297304869
110120614865,0.101014725864
110120618362,0.187785744667
110120618768,0.0500418953598
110120633764,0.0946349576116
110120635066,0.106383316219
110120714961,0.0826459899545
110120718066,0.135275676847
110120718562,0.0186588335782
110120733060,0.121217936277
110120735468,0.0137187130749
110120818465,0.293020784855
110120818562,0.0220165401697
110120835560,0.0962432846427
110120914966,0.140573650599
110120918667,0.0788906887174
110120935266,0.144349813461
110120935763,0.0323889181018
110120935964,0.0200350992382
110121035762,0.143062844872
110121173623,0.826094329357
110121233863,0.0860832333565
110121233865,0.898778498173
110121273127,0.00701553514227
110121373922,0.0392848476768
110121435463,0.739216446877
110121435467,0.301669597626
110121435865,0.058307275176
110121473623,0.00732740387321
110121533066,0.657449543476
110121533761,0.0665024966002
110121573627,0.127369940281
110121633760,0.287273198366
110121671522,0.374161571264
110121673724,0.00900854822248
110121773427,0.939588546753
110121833868,0.0708465203643
110121871520,0.188004076481
110121873728,0.108403816819
110121971528,0.0137423519045
110122018168,0.0832105278969
110122035062,0.0610925257206
110122035068,0.205988392234
110122035565,0.02726117149
110122135160,0.106969662011
110122135469,0.259873598814
110122135862,0.0110490433872
110122171522,0.017173666507
110122171526,0.0172033905983
110122173429,0.0145321646705
110122235265,0.0111687118188
110122316823,0.126087978482
110122373128,0.0102441096678
110122373828,0.116006754339
110122435768,0.282566636801
110122435866,0.0293192602694
110122435967,0.0976640358567
110122518269,0.0113819511607
110122533864,0.404316455126
110122535163,0.000552845827769
110122535463,0.979220867157
110122535768,0.713370025158
110122573823,0.0453159809113
110122718061,0.00350507348776
110122733069,0.0279490053654
110122733860,0.047745808959
110122735260,0.417518407106
110122735968,0.0801575407386
110122773621,0.14988130331
110122773829,0.981908321381
110122816322,0.466983526945
110122833061,0.055852714926
110122835469,0.0386774949729
110122918166,0.0635872483253
110122935666,0.275232285261
110122973224,0.0956395864487
110123171525,0.173309653997
110123173023,0.0486608780921
110123173726,0.0136288395151
110123335060,0.29798874259
110123373420,0.00836269930005
110123435969,0.504613816738
110123535962,0.0531300902367
110123535967,0.101454719901
110123571220,0.0283465869725
110123633762,0.0630339458585
110123633861,0.231336057186
110123635969,0.0701136291027
110123671029,0.13853380084
110123673728,0.00965344440192
110123673928,0.00300121237524
110123773724,0.0887647420168
110123833760,0.201142385602
110123833867,0.999300479889
110123873327,0.0449544452131
110123873427,0.00787947978824
110123873528,0.0987071096897
110123933763,0.253582179546
110123935268,0.239670455456
110124071228,0.207590341568
110124173820,0.095324292779
110124233769,0.0109085505828
110124235368,0.0103349927813
110124273628,0.463863372803
110124371229,0.00311254709959
110124373522,0.997477948666
110124473222,0.00733052240685
110124473223,0.0481887534261
110124473322,0.0115988813341
110124473425,0.054084520787
110124735261,0.223290860653
110124871022,0.0286298636347
110124871229,0.0590588524938
110124873229,0.0200527347624
110124873423,0.0571527555585
110124973928,0.446452081203
110125135063,0.317555040121
110125135668,0.466802716255
110125173721,0.00250014429912
110125173927,0.027025854215
110125233767,0.0727652087808
110125235561,0.0848739668727
110125235864,0.196761906147
110125271525,0.0463159382343
110125273024,0.0898107588291
110125335665,0.412721455097
110125371521,0.126532301307
110125371523,0.198916420341
110125535766,0.328795403242
110125635869,0.0205504409969
110125673326,0.0117084598169
110125733864,0.996422410011
110125735368,0.199021756649
110125773220,0.00319489534013
110125773526,0.0909320488572
110125935664,0.729202449322
110125971029,0.00057813199237
110125971221,0.198059856892
110126135661,0.172941014171
110126135666,0.0763557255268
110126135768,0.00259571685456
110126135966,0.43602976203
110126333065,0.215006291866
110126335668,0.058615822345
110126435465,0.0307989753783
110126518266,0.0656757727265
110126535168,0.116160660982
110126635060,0.186033949256
110126735261,0.092446051538
110126735467,0.150935590267
110126735960,0.126876860857
110126935469,0.137354359031
110127035465,0.231272011995
110127333865,0.0837580412626
110127635964,0.000572442368139
110128133062,0.136021986604
110128333064,0.061579503119
110128633760,0.428435862064
110128733865,0.0853250324726
110128833067,0.00153064087499
110128833860,0.343418419361
110128835564,0.144889131188
110128933865,0.0349333435297
110128933868,0.332275301218
110129035169,0.138149753213
110129035963,0.00486944569275
110129071522,0.00775838131085
110129073026,0.00316987326369
110129073420,0.00583991641179
110129116428,0.0116474051028
110129235364,0.0327207744122
110129273627,0.105186969042
110129333768,0.0450158901513
110129335167,0.992866158485
110129433868,0.0377715080976
110129471025,0.0947824418545
110129533863,0.00907066743821
110129571224,0.0332944169641
110129571523,0.583483278751
110129573223,0.164411574602
110129573525,0.0109369456768
110129573728,0.014106051065
110129673120,0.00361849484034
110129716125,0.00496354466304
110129833068,0.00276363594458
110129835465,0.256455570459
110129933865,0.14955508709
110129973224,0.0340520441532
110140073825,0.000783716910519
110140173724,0.140119448304
110140371220,0.0741771534085
110140371223,0.124567694962
110140373224,0.00939823035151
110140373724,0.0854956135154
110140473023,0.0545239821076
110140473723,0.0621115639806
110140516325,0.082880191505
110140516623,0.0400229021907
110140573021,0.00482855318114
110140673221,0.213598608971
110140673528,0.0264649577439
110140673927,0.0239355619997
110140773527,0.0582600086927
110140773822,0.00295376428403
110140871028,0.00157816731371
110140871528,0.194310948253
110140873024,0.0784358605742
110140873220,0.000357875134796
110140873624,0.0292262602597
110140916325,0.133682146668
110140971022,0.143217846751
110141016422,0.329836606979
110141073320,0.325669586658
110141171024,0.416240006685
110141216827,0.992028772831
110141573427,0.269241899252
110141873121,0.000941733131185
110141971521,0.191422775388
110141971529,0.523195445538
110142171020,0.0576928965747
110142173324,0.495463788509
110142271226,0.00297221215442
110142273828,0.0614070221782
110142373026,0.0491327568889
110142373929,0.0342131927609
110142471226,0.00202014506795
110142773127,0.0338113941252
110142773422,0.0424807816744
110142873824,0.0135564412922
110142973325,0.0615451931953
110143371522,0.0292339064181
110143373422,0.0639520063996
110143471525,0.397805869579
110143871529,0.147270426154
110144071522,0.25044092536
110144173823,0.0667498260736
110144271225,0.0513201504946
110144373425,0.19938339293
110144671524,0.458758175373
110144773329,0.996490299702
110144773726,0.0328528396785
110144973728,0.0817991942167
110145073325,0.0512262247503
110145073725,0.026010947302
110145173323,0.0560039691627
110145273623,0.108178459108
